3.5500316112 5.1946076647 0.929156993
3.2826244649 5.03903559 1.7844665416
0.0888052508 5.9461739356 1.0367155597
2.8105316848 3.2723776446 0.1001103624
3.0245297369 3.388437648 5.4238235006
3.3316540264 2.6073805255 4.9305739988
4.3756182384 5.0295111614 5.0890880499
0.6663664733 0.5518487723 0.4525600022
1.79233731 5.8939641923 0.2037165465
5.0891781116 0.4356031284 6.2259603642
1.7267660019 5.3048933539 3.8004897088
1.7672688734 1.9424266784 1.5344039289
1.5249283895 2.4740206493 2.9429249819
5.3520910884 1.5663457917 6.0706179599
2.4411931586 0.1339320859 5.609339074
0.3059682209 5.9273384781 1.4887635286
1.8213264616 1.2207633538 4.9445187568
2.5747526012 5.3220157686 4.4307628226
5.3653576846 1.5243246437 4.7857664295
5.8185936848 5.2902161522 2.9028379199
5.4027295457 2.2116815407 4.0043749863
4.4722792493 1.9433031469 0.8317670777
5.5238601573 2.4441917373 6.2019774946
4.0349145171 1.8126540769 5.9159522025
1.5241949991 4.7154718853 5.5289497061
6.1015542547 4.6750537545 1.8264360161
0.594501806 2.5256795434 5.7470076346
1.6542279312 5.9854086808 2.6484539373
0.2074565375 1.634119635 4.6048896444
5.3547477017 4.928403604 1.9137834475
6.2059559822 1.5820175103 1.637717566
1.6396709154 0.7368111882 4.4477298586
1.9483390101 5.244656633 5.3192947735
5.5855197763 5.0865134324 5.4617176454
3.8405997723 4.8504372437 1.7208993188
1.602463619 4.0323540603 6.0989545624
3.5570573349 3.4994709462 0.7022206148
3.1131229225 3.6331745442 3.3199295996
0.1192160389 3.9786852883 4.9985805788
0.2250358953 0.6139596951 5.8539828593
5.0467554988 0.5169308497 0.3981745799
1.2613306255 3.9157275449 0.4333865793
1.5586763071 4.9614113162 0.2342499169
5.1056178736 0.0500282757 4.141529826
5.1822617828 4.3880938619 2.2477432525
1.6626847723 1.1450318772 1.3535304243
4.71997601 0.3350753125 5.7617133483
2.695113281 0.6623435233 4.0421099967
1.2097607985 1.3075987619 6.2679552949
5.0735817387 5.3623671298 3.1926472364
1.2953055888 6.0974199247 5.3390814807
1.578682032 0.7562451475 2.4832202559
4.3361794303 1.1821360296 3.1274257529
5.94136773 4.2183847954 2.3764648513
4.0643274054 1.526179635 5.0439263957
5.4735283547 5.4829403618 3.9482862817
1.5186068375 4.0803045118 5.2196998721
1.669678144 5.2507165203 5.2884606884
0.5361187063 1.8024130138 3.1603942465
3.0080652131 5.6073478079 5.358621368
6.0083672839 2.1100109887 6.2546120769
3.0162404714 0.2687315937 1.2247742652
2.0445179373 1.1591458347 2.7581804801
5.9575371375 4.9857042953 4.8196133914
2.403983996 4.8512553129 1.6626737479
3.4335451124 0.1812803261 0.2879897794
4.922022925 4.8923735733 5.0123749439
3.4236085663 0.7397588383 5.1770230159
0.7544501354 3.7971575398 1.2545459676
6.1927332427 1.2093892748 1.2630801713
2.0398528684 3.8811045189 2.5506715988
0.3286363326 6.2439049153 5.220755282
0.4093801356 1.2250226905 2.9304472973
1.8215596233 5.8484521963 3.5225095969
2.6533636642 3.822508773 3.6131554968
5.8207449242 4.3438392617 5.2986101377
3.2458465101 0.0829075876 2.1594236089
0.9114844347 5.5598912254 0.5168435314
1.6776051148 0.6833737875 1.9905649696
5.964423599 5.7782895507 1.9210454531
3.8321359934 5.5962091425 3.6457572917
3.7581146765 2.2814253986 1.1552878243
2.8966494677 1.7797922866 3.225298664
3.6881102857 3.1415864883 0.8466184418
3.4951657001 2.7822991128 1.2297623354
3.3223231036 5.2889815023 1.5972731284
2.8439577755 3.7003049114 0.4488288135
0.1903153885 4.0319004016 1.0413511672
0.4720220958 2.8366645921 4.5706068784
2.2715491318 3.2970463466 0.932636003
3.7440941763 4.2694477704 4.5954564177
2.2757459637 1.4237513238 3.2173844847
2.4112283963 4.4246211676 4.710495052
1.771494095 2.4505685027 1.0769579139
4.0837285575 5.0554087373 4.5659453954
4.5131491404 1.199334651 2.3425271405
3.2662844095 0.9119899851 2.1097890861
1.4485886101 1.8494885642 2.1312632144
2.5255179074 0.3996313336 4.9602171908
3.2108972419 4.1401043235 1.1603478915
3.0540860783 0.1419640609 3.5117630014
0.1621799168 1.4608556648 1.876319644
4.7396896834 1.2084013136 1.7712243377
2.6119210652 2.6708719245 1.0445601527
1.4481790444 0.6461482987 5.5190610611
3.8097881269 1.2417703149 4.3314876292
0.1410039313 3.4420235877 5.7118910884
3.6236427206 3.1926232346 0.5267864123
3.5035420052 0.4903791242 1.2926648641
1.7533476396 2.3791299225 6.006231746
3.7946868173 2.0711026211 3.458716423
3.6495268903 2.7015502705 4.2990682789
5.0411884856 1.0535077375 3.5607852388
5.1296624019 0.4888212704 2.0237816721
5.7438302307 0.2829414594 6.1696843784
4.6372498178 5.0669814045 1.9234409285
1.8965324504 0.7442866155 5.333611451
1.0810292502 5.6975326711 0.8681832138
3.6809352555 5.7224344345 1.8867634617
0.0066044038 5.4431349312 2.9897557062
4.4556631781 2.9191170008 5.4041510437
5.4372683991 0.4005936351 3.2440211309
2.5457833359 4.0942420658 3.4579342451
0.8845333101 1.2339865089 3.6430132596
0.8405886514 1.3717039707 0.0163783593
5.660377246 1.5615162599 5.1848543033
2.2995699622 3.8909192375 0.3643351196
4.6814320464 1.4321973777 5.9892725118
1.2063406763 0.2068300429 1.6466671325
2.0823874495 3.0011603493 1.1760889945
1.7759797546 2.4863429409 3.8166289071
5.9420270413 5.5724611905 1.5069119608
4.3708113736 0.8137349149 4.5320828433
5.0961200229 6.2265801768 2.0987872855
6.2242837431 5.6879760283 4.5802911456
6.2006930225 2.9264584375 4.914503229
6.2083375793 2.1377083477 1.6308648176
5.010505328 3.9277638356 3.7898365317
5.6331866218 1.1952354832 5.7110493644
6.0697895896 6.2613701451 3.7677516419
0.2239557617 4.3932359299 5.4390952396
5.5533151073 1.1423830944 0.7580391176
5.8362962474 3.4494055309 0.132552798
5.6758840484 3.5332763107 1.7138719721
3.9727653672 5.9670855076 2.290211021
0.5884747191 5.2933574297 0.688716402
5.265265444 5.1238757539 0.7340263387
0.3398366557 1.1675952024 1.7169741163
1.0878748263 4.988817875 1.2716094335
0.7759866226 2.4054587155 0.1817908278
0.5167988286 1.9245567741 6.122723934
5.781030622 5.3035287067 1.6407683835
0.2535631982 5.0771227718 1.8915159805
3.3391614916 1.2330907759 0.1540335101
2.6636019336 3.3712585758 4.5284983207
3.6227152405 0.3789717223 3.7657309582
4.4356093499 0.1958027453 5.0397753953
2.6041459958 4.7121835866 2.994310888
5.762058834 2.1541895244 0.4290043046
5.0786386662 0.8497107374 3.93647777
1.1068333914 2.1930458483 5.900176402
5.233969604 3.8827422854 4.8506677595
4.8973186024 0.9981549265 2.9876252728
1.3982263937 5.2867693643 0.1026108482
2.1054661824 5.3555813353 6.0466821593
2.3041278583 5.6554465848 3.7569608879
0.853068698 3.7903249859 5.555987219
4.5339629658 5.4352568655 0.4047904349
2.0824689259 2.2660448707 5.0411199986
3.7815598311 3.6411990195 1.8897942869
5.8847966717 2.1858474341 6.0014392472
2.6750724595 1.35047485 1.3946421148
3.1585978432 4.0011766372 5.5738570579
2.5128228429 1.1776773905 0.0669413346
5.6293048443 1.9173281656 2.6671486924
4.9591764874 4.9968984176 6.0073725246
1.5377695696 4.7638845141 5.6636064678
4.7199284718 3.1767605988 5.5705554641
4.1663474801 1.5921902948 2.5279486565
5.0934141931 3.0064240118 1.3097027831
4.0630087913 0.0453441091 2.0645729512
1.6945276712 3.3664552382 0.9180015163
3.9768229906 2.309322585 4.7654748111
2.8811024633 0.9781642785 2.3265261183
5.3068577453 5.7244199194 1.7111138752
3.7221325984 0.833934295 1.4566429842
5.8185760238 2.9956130387 1.4630135547
2.2508638279 1.8565913856 2.7515457342
0.3947498031 2.5908638954 3.3988715701
6.2355191107 6.2627793857 6.0279175916
1.5618693151 0.6477689956 6.170196661
3.41626935 1.9521070902 3.014022544
1.9055136337 4.8622259873 1.9349336489
1.2841861753 2.7924095702 3.665119025
5.3816762402 5.9695701237 4.599054868
5.8199719026 4.2655180201 0.9107406372
1.3950712168 2.5765895396 1.9452140845
2.744891209 6.0307507511 2.4515298211
5.6305883141 1.9370047461 2.8463529366
3.4111285438 3.7546631329 5.0918594555
4.0890048809 5.8007788057 2.7364723104
0.6645607132 5.951781558 4.8566418629
2.2575187462 0.2291108398 5.9912737464
4.4737906656 4.6053700794 1.8313582843
0.8265214149 5.3823078702 4.2035782306
3.2264806846 2.3604156312 1.6669952993
2.7842434455 1.7902328152 5.281594
1.3953463948 4.0872002942 0.1651042093
0.5706571491 5.1115943956 5.9020104774
3.4468610715 4.4333154393 3.9344877035
3.6755935208 2.9925338949 4.6065867332
2.5388833093 0.7865249972 5.9605105536
1.1755514859 3.4802443443 4.497117649
1.0646093095 1.1018048345 0.8030551952
2.4573779554 3.3019297899 5.3503082864
0.6557433039 3.542923395 0.47367461
0.6008162677 5.8061549591 0.9276776014
3.0877185793 2.7352449088 2.0299453395
5.8921183363 2.4365536503 2.7869756703
1.3721470494 0.8038632579 1.7432431182
3.9433214397 5.7733574538 1.7777650766
3.6567233571 3.8894870512 2.9194691371
5.4517508313 2.2141361714 0.1320935916
0.947782745 4.4854410245 4.4857686706
2.0876906026 4.9574833756 3.9242911982
1.0733992695 4.8400367638 5.0025433232
6.1844016941 2.8354624273 0.9791715758
3.8705418978 2.9366547585 5.9647665391
3.6485235406 4.1007225948 2.2754816698
0.3405977816 2.9227893397 1.5142896876
0.6512550849 2.9719633781 3.7705153555
0.7694335127 3.0818569295 1.9469206004
4.4301051536 2.4756917099 1.6806029083
5.2940993395 3.0366159863 6.0546773648
1.9664083564 3.5567327647 4.2746369906
5.1048438679 1.9909416323 1.2338807108
0.2963506544 5.9842964284 0.0076684877
0.9032858194 4.8634963561 1.1179004529
2.4719838714 5.2094406626 5.1765099097
2.1428394652 0.0017712252 3.790946793
2.5852821442 5.1192953242 0.8652820954
5.8503090498 4.1413772912 6.110615189
5.2019880709 0.1284321831 0.4945254287
4.6421607471 4.4520177867 1.7768274761
3.0031812764 6.2281164749 2.6055991274
5.0130793983 0.3212981373 0.1921393684
3.5561796898 4.7108824211 4.1477327523
3.627687609 0.2123339259 4.1073965583
1.1648198365 5.0345480497 1.3616435683
3.8826100638 2.2249370769 1.6486048381
2.0191452305 5.156355559 1.6499021518
0.2420343573 0.2026203781 3.3062333333
3.481087095 1.5613602024 6.0142831647
4.7275163942 3.8215479556 0.8709325024
0.2366911367 3.0025293025 4.1321974393
1.3223519704 2.5405841366 5.0880457316
0.1942007637 3.6756087988 4.1774292336
5.4641893956 1.1091775277 0.0608844104
0.3818262303 3.4543582196 1.1309408844
1.0598789356 2.9188901713 3.6095018884
0.0082658317 4.4708249919 1.4953957615
3.3705358279 5.2541957128 1.0413390157
4.8546315447 5.8587186082 2.5581984681
5.7098713885 3.4942173479 0.448835479
2.9363868983 5.3494061574 4.0149845403
1.1363370851 1.2570943546 0.5899152073
4.1641005511 2.2378722009 4.1676808886
6.1043942288 3.2231125071 1.6541118478
0.344639339 1.3785862321 2.1415996199
0.1846098276 1.3722198814 2.6210098955
3.0728170985 5.5935288951 2.0220919076
2.1792965485 5.8761993005 3.139755571
4.7499657719 1.0187796432 2.626083985
5.6565296702 6.0814381517 3.5590352016
4.6111967799 4.5928618972 0.6867232322
0.674047536 0.0105457519 3.1862277924
0.0222699161 5.9943472055 4.1077393526
4.0897857791 0.121948743 5.3407193611
3.9763019632 4.2704195014 4.9352363024
1.1945785056 0.6519690286 5.232021137
3.2399615661 4.0572420932 2.855759798
3.7472858976 4.2909628596 1.2528585979
0.5348194243 5.0172136799 4.7766913107
2.6329842402 1.7229385529 3.8189461258
3.3172514077 0.6636788231 2.2981128124
4.3963504004 0.1507745352 4.6746000966
1.3250625317 5.4786296381 0.5062416289
2.3514713445 1.6125757898 0.0115051021
4.9968909604 1.955058177 1.8899336461
3.95621277 1.6445594664 5.371745565
3.5214756603 3.8865014967 5.6544762086
0.7845691302 5.6417680182 1.8094789877
3.6961172095 5.4863554695 2.7310468002
4.9319744181 0.9382474979 1.9621616142
6.156487668 1.3009239875 1.3135245313
3.035726975 3.1400128624 4.1901259314
1.2564703971 3.1383423095 5.6046452378
1.4662680845 5.7852843202 1.9315842475
1.4797159064 4.3522362556 0.149064436
0.4901509187 1.9165751029 4.5530047746
4.3772778959 2.2996171405 5.8676935881
0.90891293 1.8531063434 0.7129832521
3.3979519772 4.2401540853 0.654856921
3.4649922771 1.8375814737 3.739639837
5.040262577 2.6038159902 3.6240182405
5.8876915026 1.49047409 5.2660359045
5.9224134449 3.8867090003 3.7879447026
4.5998704636 0.9165457977 5.9070384544
5.0285454482 4.0771221318 5.42473535
3.9597020921 3.245179097 2.735023176
5.0996001098 3.3575856805 3.9038103439
2.4710603744 6.2717501519 1.924413792
4.7638534676 4.8827311879 2.9879680199
1.918146487 2.7739933649 2.1816399828
1.3572571087 0.4227854273 1.1066828859
2.1724651277 1.487510718 1.3622204135
1.5887404642 5.5864401901 2.5769008801
0.2763165745 0.5761189668 0.6055871826
2.6821044789 3.2367764738 4.1980546926
5.5241283379 3.8681641772 2.9125443294
5.5414405292 1.113686969 3.0404890455
4.0068151011 5.1591707937 2.7603006742
6.2002850225 3.6169108524 1.6340552772
1.4891838443 5.0541248244 2.49736445
3.5198595782 4.7542024882 5.5032953446
4.786339045 0.1164165967 4.1472028771
0.5219886232 0.2706892818 1.7310971934
4.1954087853 2.278532512 1.352556377
2.6153917489 3.7478901784 2.4541554483
0.5780064192 5.0080966139 3.9890622363
3.5358407491 0.376341801 2.0573727396
2.2312630198 3.4220467604 4.3676070269
1.4981802243 5.3716035304 5.4413168876
3.1184305419 1.1576650149 3.041772224
3.8961330953 0.6797573678 4.4063361519
0.6390672993 0.231834758 1.055124005
4.3097793135 2.5156413841 3.2837144532
5.6082465202 0.8630656647 2.5171515993
4.8527453058 5.4356042162 4.5853295305
0.608920544 4.033612198 2.3531961739
1.5886345343 4.4363770145 4.4134632805
0.8191551755 3.3314641957 6.1725326057
0.8131199379 0.4583112288 3.3028805949
5.6762341546 0.0405794361 5.7486683002
4.6482986415 1.4442680239 4.2090401134
3.2672516807 3.3965901897 3.3539793414
5.7099760374 1.7476831768 1.7995649917
2.9056766723 4.6616188327 0.8842882478
1.5695322698 1.1966208282 2.0937016353
5.5710582212 2.8512664833 1.3630425457
5.6313342503 3.0573647126 0.0949293702
1.3443387403 5.2331143823 1.8942363978
5.0852097219 3.8753770265 3.7765693953
5.6006328498 6.0539324961 2.8235170604
0.2808724184 4.5424172284 4.3098101799
2.2834304934 4.3815631669 3.8174022972
2.1476602467 1.273748357 2.1938415723
5.9384160874 4.7083510501 4.6104156249
1.2479390266 2.7149883671 3.6235220935
3.8211149287 5.7761257559 2.4729120984
4.2464272796 5.3075841586 2.5432465117
2.7377044491 5.0396516066 5.7584049776
3.5621043666 0.5267737746 6.2345772951
0.9692353347 2.4352350005 1.2906558629
3.4339425845 2.1157004625 5.9983762871
0.0551832712 1.906025179 2.4690355846
6.2485455917 2.1389063074 2.281422389
4.7408588228 4.7005320869 2.0407188127
3.8763009047 3.8001219962 1.0171146563
2.6000073149 1.3499079983 3.9586323544
1.2166382962 2.490372299 0.4796111042
5.8540233987 5.7760372305 3.4282269769
2.4272848097 2.1681315677 4.7624078552
2.0707651739 3.0123078135 5.9219060403
5.6655690127 4.0014273088 4.1248964887
3.3021142513 2.917197278 1.4063434066
3.3561334437 2.059331985 1.8222331935
6.1526462448 2.9292979261 4.6493394995
5.8721454723 1.6548492727 5.1214104282
4.9075097478 1.7959435573 0.4819968124
5.8601482654 6.1773305596 2.540494875
3.4422761888 6.1972232749 2.2433106935
5.3065784283 2.8367940974 2.4847478409
4.9804226244 2.8893252989 4.3972778285
4.8774997241 0.7178146988 1.8417727779
0.2650555017 0.7476802566 2.4891017944
4.5933260924 0.8131353905 1.236393195
3.2590998786 3.3524192401 4.7431148666
0.6821091164 5.8061438126 3.6322694181
4.7431871205 3.6145793292 0.5300662241
3.1653159025 5.055763328 1.6509504081
2.2157556549 2.6229504894 1.8724026855
0.3097663959 3.2003202873 1.374692106
0.7929476068 4.9694685166 6.1466726155
5.3143835093 0.9556000974 0.125147183
5.2599492681 5.610594819 3.0177441534
3.1317221423 5.2263443088 4.522917457
0.8571798757 2.7388204472 4.6000470798
5.9792375771 1.7613275027 1.2995380932
2.5268311043 3.2698981853 0.0794619398
1.1507616303 3.906438517 3.8048154432
1.5662556901 0.9511792677 0.6316562003
0.4150468386 0.14303161 3.6697205117
0.2335587059 5.4534510106 1.1035908087
5.2330601106 4.8000337298 0.16833072
0.6373337718 3.4029177361 4.7985965552
4.6434309407 0.4175396991 1.1325962373
5.0874731482 3.1894372648 5.9093572893
4.9950510288 5.3966590661 5.9262209351
6.1533823494 0.7461045083 5.8652791256
2.1921097555 4.4544183491 1.508759122
0.697622137 4.6108935353 2.9835572307
5.4131358203 5.0783166039 4.5649292961
5.1537133549 0.6070346469 0.1639803326
5.618879951 6.0163678262 5.4853833934
5.3407031689 3.8112803683 2.6881901796
0.4451691298 6.1190606719 5.2292127161
4.1864390033 5.6140639139 4.2755116217
6.1214652942 6.2217833049 3.7142652417
4.9770324545 2.7722361802 2.9242188166
1.2590228823 1.7394101722 4.7436577303
3.3896074713 1.7625105124 4.6714498581
0.5928048955 0.1174991948 0.3089254742
4.3740478285 5.4080667267 2.2416156982
5.3635930524 2.4843134249 3.7322926927
3.57628726 2.8082667808 0.1023494459
1.219888377 5.9711912501 5.8450905508
3.9560785975 0.0398106388 5.1349190382
0.6197054661 0.692334075 1.987734412
2.5854050424 6.2683369685 1.539391341
1.317530042 5.1889406977 2.0140347714
0.8606851421 2.863872575 6.2309405275
2.6133459055 3.4495498591 3.6091085502
4.5516264431 2.8482019305 3.6368511717
4.5745545082 2.6356437386 4.3139369009
0.8710860361 5.4124954245 4.0863147764
4.6264253262 5.0236851904 1.1576227113
2.3836087804 5.4068928009 3.0334552741
1.443765369 2.5840638883 3.4089429084
4.5953263144 2.7727002196 0.5873720404
2.7990442441 2.1454090847 3.1061035011
4.4652212037 5.2527237833 5.7971951153
5.0122013266 4.8646050249 6.0625679541
2.5895224789 3.7018687769 1.5816530816
5.2732398178 0.5218246136 2.6251112781
1.1787276003 2.5961131202 3.9590115732
1.9837746991 4.9607844803 5.5273968101
4.5497225214 4.3221967727 0.6641636692
0.0563973095 4.3437736771 2.6196228188
3.8943912442 3.9249898491 2.0819786467
0.3097360477 3.8681641283 6.0873653016
5.1047835901 5.9910544802 6.1735197524
5.2516844292 3.0465456157 1.7564853287
2.6112312555 0.9099097038 2.3146689478
0.7942065892 0.0233467317 1.0405031465
6.1830562654 1.1089581075 1.1824393617
3.9408122557 1.3519220343 4.1634857536
4.9228667647 2.6979564711 6.1632715701
3.4428355063 4.5059884982 3.6383186417
3.1233858914 3.1886259782 0.4188969972
3.5676598664 0.0193417656 0.4101722529
0.3636579988 3.4393501287 1.1048182328
1.8838904295 3.4209850554 2.8152763735
5.2153440941 3.1293018228 6.0180402928
1.2407092122 3.1042770663 5.1518534417
2.6416111989 4.9461720266 3.0716671833
5.6730062809 1.2393962604 0.3188379361
1.5798653169 4.6431185427 0.3281490875
1.4911488735 5.3802035974 1.1778694875
3.9862145852 3.4028936849 5.4377440082
2.7247249512 2.908705701 0.9681942464
4.3082293501 0.5318371987 6.1367486389
5.1288167876 0.5405060034 2.7251090361
1.7536327337 1.5401733975 0.8228140037
2.9960308182 5.0160017638 2.7140975779
1.4892213301 2.1641428361 1.7288204578
0.6461443429 0.2280272206 5.8865966293
4.0029597135 5.083814966 0.9775736391
3.6110261257 5.8890054702 0.0878581906
0.3591301175 5.9229477746 1.7680329235
1.5696018396 5.6700240858 1.8202677997
1.243887159 2.0469310949 1.5566967001
4.4447322856 2.0706404023 4.6646676077
1.2451178268 2.4373280289 0.8213000298
5.3988338285 0.1658639214 4.3056553069
0.3315185927 1.3145106682 3.6158240897
0.6406243524 5.1205090498 5.7303208268
5.2402077667 5.8728672705 4.2616953969
4.4671353968 3.3594202036 2.5842431245
0.5573418984 3.6200446223 5.6969425131
4.6344368501 1.8092356649 6.1681133029
5.0100717717 2.1442530787 0.3218725502
0.3613942936 1.6076655521 2.9291276609
2.9988423406 4.3406150576 5.6054544346
5.235213784 4.0400722031 0.464894548
2.7875796465 1.2868569274 0.5867072789
3.7373982547 0.9635032713 1.1234404249
2.041344901 4.2701403876 3.9444175342
2.4640218484 6.2133212207 1.0898241048
0.6820194218 2.5342377418 2.5711947108
4.7046008578 3.0348798132 2.9953766044
4.2530987282 3.7575301002 0.531130459
3.1359579842 6.2766794309 4.3461760245
3.4820104586 0.1455109914 0.1156797539
3.3944826533 6.192873983 0.9724673563
1.9202044409 4.6993989615 4.1017738909
1.7474082039 4.6438799361 1.3404396074
1.2680963281 5.2208696835 5.9977874081
2.9021988029 2.1036143031 6.26227295
4.1600636778 6.1870974746 3.0907647267
1.6513355937 3.6226620949 2.7275406417
4.2739219309 4.0026513288 2.4547807607
1.4010893277 3.2782603485 0.2415405656
3.1613139396 5.3102886247 4.0734273323
3.6930643776 5.3612361348 0.3289295071
1.3774136892 1.4580185602 5.5380839599
5.4829926969 4.3402018818 6.1640138606
0.7686975396 4.718300061 1.9831447596
1.9399308295 6.0535628592 0.2780329982
5.8828492267 5.7373552063 4.373625438
2.8627656814 2.420481618 1.938204907
0.4694755803 2.5287059789 3.411050034
1.5274229973 0.9835814113 2.1089155146
1.1460296747 5.2351747335 0.7986983379
2.6002379531 4.0304668181 3.2298885178
0.5081620939 3.9536202756 3.1304228417
5.4570976018 2.3564547493 0.7311359636
5.2053175209 0.8076546248 1.3010270422
1.5329039637 2.5100789603 0.8226511623
1.5857733329 2.8533886387 3.9744255192
5.1465318096 3.9968141919 6.1651620932
1.631633964 2.1372206859 1.0379319717
2.2164852813 3.5377853513 2.024875573
0.9378578371 2.7349491821 4.6368068482
2.5113933059 2.392296148 4.7047290455
0.8078184725 4.0621077599 3.6491856576
4.5586202784 3.0248865408 2.2965591118
5.7289078102 4.7258944394 0.2735491868
4.4238988283 3.8969365783 5.2488905874
3.0701231468 2.2813840498 5.4287151578
0.7637459576 1.9855785739 2.2882031691
0.2932045223 3.1788781181 3.5438380542
1.9551611368 0.736423018 5.2943535123
4.9562414124 3.6248792391 0.8205611898
4.751868043 2.1654324202 4.7002492384
0.2289245549 5.3990968027 1.3548749339
1.7783811794 2.550511772 0.5642288071
5.4734498836 5.3578537828 2.9545935847
4.0216468763 3.4655762512 2.6773564107
2.2655091155 1.1453287536 4.506367494
5.1266457466 1.1873848483 0.7758492655
3.4586175879 1.9079312497 0.301254533
4.7185530109 1.1484421047 1.4059309633
0.5393698552 4.9610955324 3.2474951034
5.6390504216 2.6792166994 5.9365665368
4.838392552 2.8635865674 2.6120248136
4.8104654044 3.9162508048 2.8498871517
5.7988827792 2.8447820582 0.1937011105
3.1600866532 5.7108080149 1.8402701828
1.0300512091 2.021271036 3.3732737185
2.2844959814 0.3348071337 0.3088517376
3.5107381596 4.6771464424 3.9496354612
5.8112757315 2.9448790977 4.0009671057
5.8004314299 4.9495932795 2.1390847022
1.9736346562 5.9017904923 4.2852978888
1.9802379263 6.1495399347 0.9074792023
5.2754769168 0.6420302075 3.4250050358
4.6749725902 2.7011040626 1.421815036
0.7925688447 4.5429677355 2.4485750761
0.4710934266 2.9513933104 2.2964826162
1.0321317609 2.7616009936 1.7973251155
4.1201546673 4.1297370904 5.8962090656
2.9758626221 5.2040373782 2.4311056963
2.7891304593 2.0381577022 5.5955910735
3.9693417023 1.5629635054 6.225387442
4.5297972951 1.924647896 4.8622954151
4.7951411116 5.1005567761 0.1389779971
4.8649416944 0.9377146117 3.8217138836
4.5064634426 4.1078010235 2.926493549
6.0179619269 0.4227689115 1.7066347461
4.2356624838 0.0087296232 2.3575693865
0.6328634508 4.0109933244 2.917672875
0.3661202078 3.6361769322 1.8307091017
5.4020483118 5.3737820063 0.3980425113
5.2945743532 0.1463914869 2.5619374181
5.6291709842 3.8778028797 2.7438515661
4.2655510116 5.0292978367 3.6569674572
0.8457589801 2.7860531231 1.3672140163
3.762999683 3.5729692901 2.4735449914
3.2113436237 0.7186821287 0.7997184752
3.521112385 1.0185318405 4.8473920727
1.0822824508 3.5400245643 1.2515702487
0.8335312293 3.6499287773 5.8380051193
3.4427396912 2.8587824624 2.9530457952
